"session_id","task_id","event_type","payload","timestamp","time","diff"
"test_ticket_239","test_ticket_239","WORKER_COMPLETED","{""message"": ""Support request #239"", ""component"": ""QAAgent""}","1781721017.5761895","1781721018762","-1"
"test_ticket_216","test_ticket_216","AGENT_COMPLETED","{""message"": ""Support request #216"", ""component"": ""CriticAgent""}","1781721017.4527478","1781721018762","-1"
"test_ticket_218","test_ticket_218","WORKER_COMPLETED","{""message"": ""Support request #218"", ""component"": ""SummarizationAgent""}","1781721017.4617357","1781721018762","-1"
"test_ticket_242","test_ticket_242","AGENT_COMPLETED","{""message"": ""Support request #242"", ""component"": ""PlannerAgent""}","1781721017.5985882","1781721018762","-1"
"test_ticket_233","test_ticket_233","user_prompt","{""message"": ""Support request #233"", ""component"": ""CriticAgent""}","1781721017.5289397","1781721018762","-1"
"test_ticket_205","test_ticket_205","RETRY_TRIGGERED","{""message"": ""Support request #205"", ""component"": ""CriticAgent""}","1781721017.3634052","1781721018762","-1"
"test_ticket_215","test_ticket_215","WORKER_COMPLETED","{""message"": ""Support request #215"", ""component"": ""ResearchAgent""}","1781721017.4519308","1781721018762","-1"
"test_ticket_202","test_ticket_202","TASK_COMPLETED","{""message"": ""Support request #202"", ""component"": ""ResearchAgent""}","1781721017.3603392","1781721018762","-1"
"test_ticket_222","test_ticket_222","user_prompt","{""message"": ""Support request #222"", ""component"": ""CriticAgent""}","1781721017.4662182","1781721018762","-1"
"test_ticket_214","test_ticket_214","tool_call","{""message"": ""Support request #214"", ""component"": ""PlannerAgent""}","1781721017.4455767","1781721018762","-1"
"test_ticket_209","test_ticket_209","TASK_FAILED","{""message"": ""Support request #209"", ""component"": ""QAAgent""}","1781721017.3662574","1781721018762","-1"
"test_ticket_246","test_ticket_246","tool_call","{""message"": ""Support request #246"", ""component"": ""ResearchAgent""}","1781721017.6099312","1781721018762","-1"
"test_ticket_232","test_ticket_232","AGENT_COMPLETED","{""message"": ""Support request #232"", ""component"": ""QAAgent""}","1781721017.52628","1781721018762","-1"
"test_ticket_226","test_ticket_226","TASK_STARTED","{""message"": ""Support request #226"", ""component"": ""SummarizationAgent""}","1781721017.4727623","1781721018762","-1"
"test_ticket_224","test_ticket_224","TASK_COMPLETED","{""message"": ""Support request #224"", ""component"": ""QAAgent""}","1781721017.4714053","1781721018762","-1"
"test_ticket_201","test_ticket_201","WORKER_COMPLETED","{""message"": ""Support request #201"", ""component"": ""PlannerAgent""}","1781721017.354067","1781721018762","-1"
"test_ticket_204","test_ticket_204","AGENT_COMPLETED","{""message"": ""Support request #204"", ""component"": ""SummarizationAgent""}","1781721017.3629518","1781721018762","-1"
"test_ticket_220","test_ticket_220","user_prompt","{""message"": ""Support request #220"", ""component"": ""PlannerAgent""}","1781721017.4628766","1781721018762","-1"
"test_ticket_212","test_ticket_212","TASK_COMPLETED","{""message"": ""Support request #212"", ""component"": ""PlannerAgent""}","1781721017.3679082","1781721018762","-1"
"test_ticket_247","test_ticket_247","TASK_STARTED","{""message"": ""Support request #247"", ""component"": ""SummarizationAgent""}","1781721017.61546","1781721018762","-1"
"test_ticket_230","test_ticket_230","TASK_COMPLETED","{""message"": ""Support request #230"", ""component"": ""PlannerAgent""}","1781721017.520038","1781721018762","-1"
"test_ticket_240","test_ticket_240","user_prompt","{""message"": ""Support request #240"", ""component"": ""PlannerAgent""}","1781721017.5773234","1781721018762","-1"
"watchdog","watchdog","anomaly_alert","{""timestamp"": ""2026-06-17T18:30:17.489951"", ""alert_type"": ""REASONING_LOOP"", ""severity"": ""HIGH"", ""message"": ""Reasoning loop detected in task \""test_ticket_26\"""", ""metadata"": {""task_id"": ""\""test_ticket_26\""""}}","1781721017.6876643","1781721018762","-1"
"test_ticket_245","test_ticket_245","TASK_STARTED","{""message"": ""Support request #245"", ""component"": ""QAAgent""}","1781721017.6094747","1781721018762","-1"
"test_ticket_219","test_ticket_219","AGENT_COMPLETED","{""message"": ""Support request #219"", ""component"": ""SummarizationAgent""}","1781721017.462388","1781721018762","-1"
"test_ticket_249","test_ticket_249","TASK_COMPLETED","{""message"": ""Support request #249"", ""component"": ""SummarizationAgent""}","1781721017.61821","1781721018762","-1"
"test_ticket_225","test_ticket_225","TASK_COMPLETED","{""message"": ""Support request #225"", ""component"": ""SummarizationAgent""}","1781721017.4721642","1781721018762","-1"
"test_ticket_227","test_ticket_227","RETRY_TRIGGERED","{""message"": ""Support request #227"", ""component"": ""ResearchAgent""}","1781721017.50675","1781721018762","-1"
"test_ticket_241","test_ticket_241","WORKER_COMPLETED","{""message"": ""Support request #241"", ""component"": ""SummarizationAgent""}","1781721017.597124","1781721018762","-1"
"test_ticket_248","test_ticket_248","WORKER_COMPLETED","{""message"": ""Support request #248"", ""component"": ""PlannerAgent""}","1781721017.6160743","1781721018762","-1"
"test_ticket_236","test_ticket_236","AGENT_COMPLETED","{""message"": ""Support request #236"", ""component"": ""QAAgent""}","1781721017.55348","1781721018762","-1"
"test_ticket_211","test_ticket_211","user_prompt","{""message"": ""Support request #211"", ""component"": ""ResearchAgent""}","1781721017.3676653","1781721018762","-1"
"test_ticket_229","test_ticket_229","tool_call","{""message"": ""Support request #229"", ""component"": ""SummarizationAgent""}","1781721017.5177617","1781721018762","-1"
"test_ticket_207","test_ticket_207","TASK_COMPLETED","{""message"": ""Support request #207"", ""component"": ""ResearchAgent""}","1781721017.3659105","1781721018762","-1"
"test_ticket_243","test_ticket_243","user_prompt","{""message"": ""Support request #243"", ""component"": ""ResearchAgent""}","1781721017.5993507","1781721018762","-1"
"test_ticket_210","test_ticket_210","TASK_FAILED","{""message"": ""Support request #210"", ""component"": ""ResearchAgent""}","1781721017.3673925","1781721018762","-1"
"test_ticket_237","test_ticket_237","tool_call","{""message"": ""Support request #237"", ""component"": ""QAAgent""}","1781721017.565061","1781721018762","-1"
"test_ticket_203","test_ticket_203","RETRY_TRIGGERED","{""message"": ""Support request #203"", ""component"": ""SummarizationAgent""}","1781721017.3605883","1781721018762","-1"
"test_ticket_238","test_ticket_238","TASK_FAILED","{""message"": ""Support request #238"", ""component"": ""ResearchAgent""}","1781721017.5683324","1781721018762","-1"
"test_ticket_200","test_ticket_200","user_prompt","{""message"": ""Support request #200"", ""component"": ""CriticAgent""}","1781721017.291151","1781721018762","-1"
"test_ticket_228","test_ticket_228","TASK_STARTED","{""message"": ""Support request #228"", ""component"": ""SummarizationAgent""}","1781721017.5125012","1781721018762","-1"
"test_ticket_217","test_ticket_217","AGENT_COMPLETED","{""message"": ""Support request #217"", ""component"": ""ResearchAgent""}","1781721017.4570844","1781721018762","-1"
"test_ticket_208","test_ticket_208","TASK_STARTED","{""message"": ""Support request #208"", ""component"": ""CriticAgent""}","1781721017.3661072","1781721018762","-1"
"test_ticket_231","test_ticket_231","TASK_COMPLETED","{""message"": ""Support request #231"", ""component"": ""CriticAgent""}","1781721017.5233464","1781721018762","-1"
"test_ticket_223","test_ticket_223","TASK_FAILED","{""message"": ""Support request #223"", ""component"": ""QAAgent""}","1781721017.467016","1781721018762","-1"
"test_ticket_213","test_ticket_213","TASK_FAILED","{""message"": ""Support request #213"", ""component"": ""QAAgent""}","1781721017.4410155","1781721018762","-1"
"test_ticket_244","test_ticket_244","TASK_FAILED","{""message"": ""Support request #244"", ""component"": ""PlannerAgent""}","1781721017.6031466","1781721018762","-1"
"test_ticket_221","test_ticket_221","tool_call","{""message"": ""Support request #221"", ""component"": ""ResearchAgent""}","1781721017.463189","1781721018762","-1"
"test_ticket_206","test_ticket_206","RETRY_TRIGGERED","{""message"": ""Support request #206"", ""component"": ""SummarizationAgent""}","1781721017.3656037","1781721018762","-1"
"test_ticket_234","test_ticket_234","AGENT_COMPLETED","{""message"": ""Support request #234"", ""component"": ""QAAgent""}","1781721017.534854","1781721018762","-1"
"test_ticket_235","test_ticket_235","TASK_COMPLETED","{""message"": ""Support request #235"", ""component"": ""PlannerAgent""}","1781721017.5381575","1781721018762","-1"
"test_ticket_285","test_ticket_285","TASK_COMPLETED","{""message"": ""Support request #285"", ""component"": ""PlannerAgent""}","1781721018.9845438","1781721018762","1"
"test_ticket_277","test_ticket_277","WORKER_COMPLETED","{""message"": ""Support request #277"", ""component"": ""SummarizationAgent""}","1781721018.9527357","1781721018762","1"
"test_ticket_296","test_ticket_296","TASK_FAILED","{""message"": ""Support request #296"", ""component"": ""ResearchAgent""}","1781721019.0109458","1781721018762","1"
"test_ticket_254","test_ticket_254","TASK_FAILED","{""message"": ""Support request #254"", ""component"": ""SummarizationAgent""}","1781721018.8465042","1781721018762","1"
"test_ticket_268","test_ticket_268","tool_call","{""message"": ""Support request #268"", ""component"": ""SummarizationAgent""}","1781721018.93611","1781721018762","1"
"test_ticket_273","test_ticket_273","TASK_FAILED","{""message"": ""Support request #273"", ""component"": ""CriticAgent""}","1781721018.9446194","1781721018762","1"
"test_ticket_264","test_ticket_264","RETRY_TRIGGERED","{""message"": ""Support request #264"", ""component"": ""QAAgent""}","1781721018.8871675","1781721018762","1"
"test_ticket_270","test_ticket_270","AGENT_COMPLETED","{""message"": ""Support request #270"", ""component"": ""PlannerAgent""}","1781721018.9397821","1781721018762","1"
"test_ticket_253","test_ticket_253","tool_call","{""message"": ""Support request #253"", ""component"": ""PlannerAgent""}","1781721018.8182955","1781721018762","1"
"test_ticket_293","test_ticket_293","TASK_FAILED","{""message"": ""Support request #293"", ""component"": ""SummarizationAgent""}","1781721019.0053453","1781721018762","1"
"test_ticket_265","test_ticket_265","WORKER_COMPLETED","{""message"": ""Support request #265"", ""component"": ""SummarizationAgent""}","1781721018.8877192","1781721018762","1"
"test_ticket_256","test_ticket_256","user_prompt","{""message"": ""Support request #256"", ""component"": ""PlannerAgent""}","1781721018.8488133","1781721018762","1"
"test_ticket_282","test_ticket_282","user_prompt","{""message"": ""Support request #282"", ""component"": ""PlannerAgent""}","1781721018.9725106","1781721018762","1"
"test_ticket_271","test_ticket_271","TASK_COMPLETED","{""message"": ""Support request #271"", ""component"": ""PlannerAgent""}","1781721018.9438293","1781721018762","1"
"test_ticket_297","test_ticket_297","TASK_STARTED","{""message"": ""Support request #297"", ""component"": ""QAAgent""}","1781721019.013792","1781721018762","1"
"test_ticket_266","test_ticket_266","RETRY_TRIGGERED","{""message"": ""Support request #266"", ""component"": ""QAAgent""}","1781721018.9273057","1781721018762","1"
"test_ticket_291","test_ticket_291","WORKER_COMPLETED","{""message"": ""Support request #291"", ""component"": ""SummarizationAgent""}","1781721019.0012848","1781721018762","1"
"test_ticket_263","test_ticket_263","tool_call","{""message"": ""Support request #263"", ""component"": ""SummarizationAgent""}","1781721018.8855932","1781721018762","1"
"test_ticket_255","test_ticket_255","AGENT_COMPLETED","{""message"": ""Support request #255"", ""component"": ""SummarizationAgent""}","1781721018.848487","1781721018762","1"
"test_ticket_281","test_ticket_281","WORKER_COMPLETED","{""message"": ""Support request #281"", ""component"": ""ResearchAgent""}","1781721018.9678051","1781721018762","1"
"test_ticket_275","test_ticket_275","TASK_FAILED","{""message"": ""Support request #275"", ""component"": ""SummarizationAgent""}","1781721018.9484634","1781721018762","1"
"test_ticket_278","test_ticket_278","user_prompt","{""message"": ""Support request #278"", ""component"": ""CriticAgent""}","1781721018.9560416","1781721018762","1"
"test_ticket_280","test_ticket_280","TASK_COMPLETED","{""message"": ""Support request #280"", ""component"": ""SummarizationAgent""}","1781721018.9667017","1781721018762","1"
"test_ticket_287","test_ticket_287","AGENT_COMPLETED","{""message"": ""Support request #287"", ""component"": ""QAAgent""}","1781721018.9907186","1781721018762","1"
"test_ticket_295","test_ticket_295","tool_call","{""message"": ""Support request #295"", ""component"": ""ResearchAgent""}","1781721019.0103867","1781721018762","1"
"test_ticket_279","test_ticket_279","user_prompt","{""message"": ""Support request #279"", ""component"": ""PlannerAgent""}","1781721018.9613996","1781721018762","1"
"test_ticket_288","test_ticket_288","TASK_STARTED","{""message"": ""Support request #288"", ""component"": ""SummarizationAgent""}","1781721018.9953334","1781721018762","1"
"test_ticket_261","test_ticket_261","TASK_FAILED","{""message"": ""Support request #261"", ""component"": ""CriticAgent""}","1781721018.884157","1781721018762","1"
"test_ticket_250","test_ticket_250","RETRY_TRIGGERED","{""message"": ""Support request #250"", ""component"": ""SummarizationAgent""}","1781721018.785271","1781721018762","1"
"test_ticket_286","test_ticket_286","WORKER_COMPLETED","{""message"": ""Support request #286"", ""component"": ""CriticAgent""}","1781721018.9902","1781721018762","1"
"test_ticket_262","test_ticket_262","TASK_FAILED","{""message"": ""Support request #262"", ""component"": ""SummarizationAgent""}","1781721018.8851845","1781721018762","1"
"test_ticket_252","test_ticket_252","tool_call","{""message"": ""Support request #252"", ""component"": ""ResearchAgent""}","1781721018.8164108","1781721018762","1"
